,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
2,False,/eIeCUHk8q7smdd2KAiPBmceN7QS.jpg,"[35, 10751, 10402]",830784,en,"Lyle, Lyle, Crocodile","When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.",249.222,/irIS5Tn3TXjNi1R9BpWvGAN4CZ1.jpg,2022-10-07,"Lyle, Lyle, Crocodile",False,7.5,376
3,False,/9MwjblYesldq7kfPRSgLpjfaO8q.jpg,[27],887379,es,Luz Mala,A winter night. An isolated house in a small town. Two warring sides must join forces to survive an evil tied to one of the field's oldest legends.,189.775,/yMZdLhcbszstxmdOH4cuuMxaSM7.jpg,2022-11-17,Luz Mala,False,4.3,3
4,False,/3G1Q5xF40HkUBJXxt2DQgQzKTp5.jpg,"[16, 35, 10751, 14]",568124,en,Encanto,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",219.475,/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,2021-10-13,Encanto,False,7.7,8058
5,False,/jDkmlTz9xBmhsIIyORb68VqRlL2.jpg,[27],955991,en,The Offering,"In the wake of a young Jewish girl’s disappearance, the son of a Hasidic funeral director returns home with his pregnant wife in hopes of reconciling with his father. Little do they know that directly beneath them in the family morgue, an ancient evil with sinister plans for the unborn child lurks inside a mysterious corpse.",221.723,/tbaTFgGIaTL1Uhd0SMob6Dhi5cK.jpg,2022-09-23,The Offering,False,5.6,103
6,False,/7WrT7uLg54716D3pZIavAfmR0uB.jpg,"[10749, 35]",818648,es,Eres tú,"The story of Javier who, at the age of 16, while kissing a girl for the first time, realized that he had a gift of romantic clairvoyance. Javier can see the future... and he finally knows who the love of his life is.",203.627,/9dHFRTHP7OAhDTKsmYeDUNAx7Bf.jpg,2023-03-03,Love at First Kiss,False,6.2,97
7,False,/b0PlSFdDwbyK0cf5RxwDpaOJQvQ.jpg,"[80, 9648, 53]",414906,en,The Batman,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",241.831,/74xTEgt7R36Fpooo50r9T25onhq.jpg,2022-03-01,The Batman,False,7.7,7694
8,False,/hraytJBd1Ztcp7k9So4zLFcgsyh.jpg,[99],1040603,en,Orgasm Inc: The Story of OneTaste,"A sexual wellness company gains fame and followers, then members come forward with shocking allegations.",229.697,/yqI3XQ1nmvxFpBus1BescRrRBAj.jpg,2022-11-05,Orgasm Inc: The Story of OneTaste,False,6.6,53
9,False,/rodjjIJ8oh9nuBp86PhojcYHTEN.jpg,[53],740952,en,Savage Salvation,"Newly engaged Shelby John and Ruby Red want a fresh start after their struggles with addiction, but when Shelby discovers his beloved Ruby dead on their porch, he embarks on a vengeful killing spree of the dealers who supplied her. Armed with nothing but adrenaline and a nail gun, Shelby begins to unleash chaos on the town’s criminal underbelly, as he hunt’s down crime lord Coyote. Sheriff Church must race against the clock to put an end to Shelby's vigilante justice before the entire town descends into a bloodbath.",235.793,/fJRt3mmZEvf8gQzoNLzjPtWpc9o.jpg,2022-12-02,Savage Salvation,False,6.6,157
10,False,/y2Ca1neKke2mGPMaHzlCNDVZqsK.jpg,"[28, 35, 53]",718930,en,Bullet Train,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",202.085,/tVxDe01Zy3kZqaZRNiXFGDICdZk.jpg,2022-07-03,Bullet Train,False,7.5,3798
11,False,/fOy2Jurz9k6RnJnMUMRDAgBwru2.jpg,"[16, 10751, 35, 14]",508947,en,Turning Red,"Thirteen-year-old Mei is experiencing the awkwardness of being a teenager with a twist – when she gets too excited, she transforms into a giant red panda.",202.592,/qsdjk9oAKSQMWs0Vt5Pyfh6O4GZ.jpg,2022-03-10,Turning Red,False,7.5,4021
12,False,/cU7itLM8qmwMiaNnWsJPQLKe79j.jpg,"[878, 27, 12, 28]",1013870,en,Kids vs. Aliens,"All Gary wants is to make awesome home movies with his best buds. All his older sister Samantha wants is to hang with the cool kids. When their parents head out of town one Halloween weekend, an all-time rager of a teen house party turns to terror when aliens attack, forcing the siblings to band together to survive the night.",220.563,/wQ53sO5n9LCFbssV3oQ4CuajL1L.jpg,2023-01-20,Kids vs. Aliens,False,5.8,44
13,False,/kODNw6GJNdgldUMEhKPlCw8wQCr.jpg,[18],312221,en,Creed,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",200.924,/1BfTsk5VWuw8FCocAhCyqnRbEzq.jpg,2015-11-25,Creed,False,7.4,6553
14,False,/pz7bGOUNJXyPKJ2GcJN6nhwBnCs.jpg,"[53, 28, 27, 12]",760741,en,Beast,"A recently widowed man and his two teenage daughters travel to a game reserve in South Africa. However, their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them.",218.092,/xIGr7UHsKf0URWmyyd5qFMAq4d8.jpg,2022-08-11,Beast,False,6.9,1029
15,False,/dKqa850uvbNSCaQCV4Im1XlzEtQ.jpg,"[35, 80, 9648]",661374,en,Glass Onion: A Knives Out Mystery,World-famous detective Benoit Blanc heads to Greece to peel back the layers of a mystery surrounding a tech billionaire and his eclectic crew of friends.,212.19,/vDGr1YdrlfbU9wxTOdpf3zChmv9.jpg,2022-11-23,Glass Onion: A Knives Out Mystery,False,7.1,3789
16,False,/sVa8AA4EpUsSV1Jjj52S8fF77pF.jpg,"[16, 28, 12, 35]",1027159,ja,ルパン三世VSキャッツ・アイ,"Lupin III competes with the Kisugi sisters to steal a triptych of paintings that once belonged to their father, and which hold the key to a long-unsolved mystery.",217.568,/t9XXivYtzap9TPNQ5CWskzh5agF.jpg,2023-01-26,Lupin The 3rd vs. Cat’s Eye,False,6.1,54
17,False,/tIX6j3NzadlwGcJ52nuWdmtOQkg.jpg,"[27, 53, 9648]",717728,en,Jeepers Creepers: Reborn,"Forced to travel with her boyfriend to a horror festival, Laine begins to experience disturbing visions associated with the urban legend of The Creeper. As the festival arrives and the blood-soaked entertainment builds to a frenzy, she becomes the center of it while something unearthly has been summoned.",193.987,/aGBuiirBIQ7o64FmJxO53eYDuro.jpg,2022-09-15,Jeepers Creepers: Reborn,False,5.8,685
18,False,/n9q6anfrPrDhEmvmwZgMfd84y6b.jpg,"[28, 14, 53]",728767,en,Solar Impact,"Solar debris crashes down to Earth, causing widespread destruction and unleashing solar radiation around the world. As genetic mutations rapidly spread, a group of friends must fight to stay alive and escape the chaos.",237.123,/wYyoYAAMPWfPkYwLSrEcd5QpSBW.jpg,2019-11-15,Solar Impact,False,2.7,11
19,False,/cugmVwK0N4aAcLibelKN5jWDXSx.jpg,"[16, 28, 12, 878]",768744,ja,僕のヒーローアカデミア THE MOVIE ワールド ヒーローズ ミッション,"A mysterious group called Humarize strongly believes in the Quirk Singularity Doomsday theory which states that when quirks get mixed further in with future generations, that power will bring forth the end of humanity. In order to save everyone, the Pro-Heroes around the world ask UA Academy heroes-in-training to assist them and form a world-class selected hero team. It’s up to the heroes to save the world and the future of heroes in what is the most dangerous crisis to take place yet in My Hero Academia.",224.721,/AsTlA7dj2ySGY1pzGSD0MoHFhEF.jpg,2021-08-06,My Hero Academia: World Heroes' Mission,False,7.6,386
0,False,/d3l7kgFJyLTTQSrR4ysCk5yeVyW.jpg,"[28, 18]",579974,te,రౌద్రం రణం రుధిరం,A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,186.678,/nEufeZlyAOLqO2brrs0yeF1lgXO.jpg,2022-03-24,RRR,False,7.8,830
1,False,/94TIUEhuwv8PhdIADEvSuwPljS5.jpg,"[10752, 28]",840326,fi,Sisu,"Deep in the wilderness of Lapland, Aatami Korpi is searching for gold. From time to time, the overflight of bombers and the distant sounds of war can be heard in the autumn night. Finally, the hard work is rewarded and the gold dust in the pan grows into gold chunks, and Aatami sets out to take his gold treasure to the nearest city. After he stumbles upon Nazi patrol led by SS Obersturmführer Bruno Helldorf, a breathtaking and gold-hungry chase through the destroyed and mined Lapland wilderness begins.",188.239,/dHx5yuBb05U9vNaNhIBD7jWyxPk.jpg,2023-01-27,Sisu,False,7.2,9
2,False,/sRfX2XPjyL7nRKVRKXVG6D0bVQI.jpg,"[27, 53]",884184,en,Consecration,"After the alleged suicide of her priest brother, Grace travels to the remote Scottish convent where he fell to his death. Distrusting the Church's account, she uncovers murder, sacrilege and a disturbing truth about herself.",299.692,/yQTRmPzKAdLodknnPVtImm6FWPZ.jpg,2023-02-09,Consecration,False,6.4,11
3,False,/96SADhPnkXnVN3KaRKsDeBovLcm.jpg,"[28, 14, 10770]",877703,en,Teen Wolf: The Movie,"The wolves are howling once again, as a terrifying ancient evil emerges in Beacon Hills. Scott McCall, no longer a teenager yet still an Alpha, must gather new allies and reunite trusted friends to fight back against this powerful and deadly enemy.",195.289,/wAkpPm3wcHRqZl8XjUI3Y2chYq2.jpg,2023-01-18,Teen Wolf: The Movie,False,7.9,530
4,False,/fMymfWwgTfXh9RkBCFuaZrdn8Of.jpg,"[27, 28]",760204,en,The Lair,"Royal Air Force pilot Lt. Kate Sinclair is on her final flight mission when her jet is shot down over one of the most dangerous rebel strongholds in Afghanistan. She finds refuge in an abandoned underground bunker where deadly man-made creatures known as Ravagers — half-human, half-alien, and hungry for human flesh — are awakened.",201.221,/ifRFLx83Xk1DcwAS3OScgI6HmWO.jpg,2022-10-28,The Lair,False,5.9,92
5,False,/sUuzl04qNIYsnwCLQpZ2RSvXA1V.jpg,"[35, 28, 53]",792775,is,Leynilögga,"When Bússi, Iceland's toughest cop, is forced to work with a new partner to solve a series of bank robberies, the pressure to close the case as soon as possible proves too much for him.",172.565,/jnWyZsaCl3Ke6u6ReSmBRO8S1rX.jpg,2022-05-23,Cop Secret,False,6.1,72
6,False,/fh7aM10THQzivGU7kAkgKrgzot4.jpg,"[12, 14, 35]",493529,en,Dungeons & Dragons: Honor Among Thieves,"A charming thief and a band of unlikely adventurers undertake an epic heist to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.",214.61,/6LuXaihVIoJ5FeSiFb7CZMtU7du.jpg,2023-03-24,Dungeons & Dragons: Honor Among Thieves,False,9.0,6
7,False,/pGx6O6IwqADOsgmqWzPysmWnOyr.jpg,"[28, 14, 53]",732459,en,Blade of the 47 Ronin,"In this sequel to ""47 Ronin,"" a new class of warriors emerges among the Samurai clans to keep a sought-after sword from falling into the wrong hands.",185.851,/kjFDIlUCJkcpFxYKtE6OsGcAfQQ.jpg,2022-10-25,Blade of the 47 Ronin,False,6.6,137
8,False,/utdSzHebU41WqzpCLrRDjZsL8Jk.jpg,[10749],764348,ko,새오빠2,"What about It’s not my family yet! Min-joo lived alone with her mother without her father. One day, my mother introduces a person who will become my step-dad. And even his new brother... After a while, Min-joo lives with his mother at his step-dad's house. She tries to release her confused mind through sex with her boyfriend, but her mind is still empty. However, Min-ju, who was increasingly attracted by the warm heart of her new brother who lived with her, He stretched out a hand of temptation to tell him the sex, The two gradually develop into a relationship more than a sibling...​",126.247,/rlhjQEYGBI7SWGo4ugE7PqLIDvT.jpg,2018-11-06,Step-Brother 2,False,5.6,5
9,False,/pbMbDlOAkVuvnxovBA2ENin59xH.jpg,"[12, 10751, 14, 10749]",447277,en,The Little Mermaid,"The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.",192.979,/ym1dxyOk4jFcSl4Q2zmRrA5BEEN.jpg,2023-05-24,The Little Mermaid,False,0.0,0
10,False,/sRvXNDItGlWCqtO3j6wks52FmbD.jpg,"[16, 35, 14, 12, 10751]",808,en,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",204.314,/jhTVNBVkdS4Wf6NXYA9kRKQU3YM.jpg,2001-05-18,Shrek,False,7.7,15062
11,False,/3VQj6m0I6gkuRaljmhNZl0XR3by.jpg,"[16, 12, 35, 14]",585511,en,Luck,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",203.072,/1HOYvwGFioUFL58UVvDRG6beEDm.jpg,2022-08-05,Luck,False,7.9,1172
12,False,/cGnaZm6EQOJESde3Vv4v53Zk4gN.jpg,"[18, 35]",626735,en,Dog,An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral.,188.73,/zHQy4h36WwuCetKS7C3wcT1hkgA.jpg,2022-02-17,Dog,False,7.4,1162
13,False,/pEwyF5rdnNqdesnZIADMZSd8peQ.jpg,"[35, 18]",497828,en,Triangle of Sadness,"A celebrity model couple are invited on a luxury cruise for the uber-rich, helmed by an unhinged, alcoholic captain. What first appears Instagrammable ends catastrophically, leaving the survivors stranded on a desert island in a struggle of hierarchy.",170.64,/k9eLozCgCed5FGTSdHu0bBElAV8.jpg,2022-09-23,Triangle of Sadness,False,7.3,1065
14,False,/sFGENDTUNOuDbVufxksCkrDtuaT.jpg,"[27, 53]",713704,en,Evil Dead Rise,Two sisters find an ancient book that gives birth to bloodthirsty demons that run amok in a Los Angeles apartment building and thrusts them into a primal battle for survival as they face the most nightmarish version of family imaginable.,188.124,/5ik4ATKmNtmJU6AYD0bLm56BCVM.jpg,2023-04-19,Evil Dead Rise,False,0.0,0
15,False,/5Y5pz0NX7SZS9036I733F7uNcwK.jpg,"[27, 9648]",758323,en,The Pope's Exorcist,"Father Gabriele Amorth, Chief Exorcist of the Vatican, investigates a young boy's terrifying possession and ends up uncovering a centuries-old conspiracy the Vatican has desperately tried to keep hidden.",217.809,/4IjRR2OW2itjQWQnmlUzvwLz9DQ.jpg,2023-04-05,The Pope's Exorcist,False,0.0,0
16,False,,"[28, 80]",730629,en,John Wick: Chapter 5,"The fifth instalment in the John Wick franchise, confirmed to be in development.",263.946,/A1Z4TjH3xqu4rHwAgLM3LX89luC.jpg,,John Wick: Chapter 5,False,0.0,0
17,False,/d0YSRmp819pMRnKLfGMgAQchpnR.jpg,"[27, 53, 9648]",788752,no,Vikingulven,"After witnessing a grotesque murder at a party in her new town, a teenager starts having strange visions and bizarre desires.",189.837,/abBDzmy35A3Nkupn6wK2DKyFamd.jpg,2022-11-18,Viking Wolf,False,5.7,174
18,False,/vIgyYkXkg6NC2whRbYjBD7eb3Er.jpg,"[878, 28, 12]",580489,en,Venom: Let There Be Carnage,"After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",200.66,/rjkmN1dniUHVYAtwuV3Tji7FsDO.jpg,2021-09-30,Venom: Let There Be Carnage,False,6.9,8618
19,False,/4PPC7fKClu0u7NTbo5xgV4vb5VD.jpg,"[80, 27, 9648]",4232,en,Scream,"After a series of mysterious deaths befalls their small town, an offbeat group of friends become the target of a masked killer.",169.326,/3O3klyyYpAZBBE4n7IngzTomRDp.jpg,1996-12-20,Scream,False,7.4,5694
0,False,/vLPSvAt1CnfmDCeqG3zkFh0s6S4.jpg,"[10752, 28]",542196,en,Wolf Hound,"Inspired by the real-life German special operations unit KG 200 that shot down, repaired, and flew Allied aircraft as Trojan horses, ""Wolf Hound"" takes place in 1944 German-occupied France and follows the daring exploits of Jewish-American fighter pilot Captain David Holden. Ambushed behind enemy lines, Holden must rescue a captured B-17 Flying Fortress crew, evade a ruthless enemy stalking him at every turn, and foil a plot that could completely alter the outcome of World War II.",197.087,/gHC0eFvXXNokP3sSNCTG2uks87R.jpg,2022-06-03,Wolf Hound,False,6.6,79
1,False,/4kgQ8iafeMdzM79wmSYFv1Krkrs.jpg,"[12, 14]",672,en,Harry Potter and the Chamber of Secrets,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.",207.801,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,2002-11-13,Harry Potter and the Chamber of Secrets,False,7.7,19629
2,False,/yy43Y8rkHJn5qbWRSlYexpJIjn9.jpg,"[53, 10749]",1003813,en,Out of the Blue,"After spending time in prison following an assault charge, Connor Bates now works in a library and spends his free time running, swimming, and trying to piece his world back together. When he meets Marilyn Chambers, the wife of a wealthy businessman, they collide into an intense physical and emotional relationship that quickly escalates into idle talk about her husband’s murder.",186.491,/eIESpJgaGrAY1sABjBrBtgkd7hM.jpg,2022-08-26,Out of the Blue,False,4.7,19
3,False,/6rax7iv5yQtldc3ApEvrheJf8uw.jpg,"[16, 35, 10751, 14]",751741,en,Night at the Museum: Kahmunrah Rises Again,"Nick Daley is following in his father's footsteps as night watchman at the American Museum of Natural History, so he knows what happens when the sun goes down. But when the maniacal ruler Kahmunrah escapes, it is up to Nick to save the museum once and for all.",181.454,/mkRQn520JQD07BNP03NK3iKCaPD.jpg,2022-12-09,Night at the Museum: Kahmunrah Rises Again,False,6.9,180
4,False,/rZ4LvgRY9ExeHRh2uppIkTM6Oc4.jpg,"[10751, 12]",654910,en,The Tiger's Nest,"In the valleys of the Himalayas, an orphan boy saves a Bengal tiger cub from the ruthless poachers who killed the tiger's mother. Together they set out in the Himalayan mountains to the Taktsang monastery in Bhutan known as ""The Tiger's Nest"" where Buddhist monks took refuge after the 1950 Chinese invasion of Tibet and protect the big cats. A new great film for the whole family that talks about the importance of defending animals through the story of the friendship between two orphans, a tiger cub and a child, in a tale of brotherhood and the discovery of life.",171.274,/1oZFVPrdMbmEchJkGWr9T5mVeZ7.jpg,2022-10-13,The Tiger's Nest,False,6.9,29
5,False,/7dzngS8pLkGJpyeskCFcjPO9qLF.jpg,"[28, 53]",245891,en,John Wick,Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.,239.899,/wXqWR7dHncNRbxoEGybEy7QTe9h.jpg,2014-10-22,John Wick,False,7.4,16829
6,False,/6YRQ8l93ZEs6x4rZojWoHIWdguK.jpg,"[28, 80]",1024546,en,Detective Knight: Rogue,"As Los Angeles prepares for Halloween, mask-wearing armed robbers critically wound detective James Knight’s partner in a shootout following a heist. With Knight in hot pursuit, the bandits flee L.A. for New York, where the detective’s dark past collides with his present case and threatens to tear his world apart…unless redemption can claim Knight first.",192.419,/2wj5iUJ2B5AQ1lFctJgUrHHsp9B.jpg,2022-10-21,Detective Knight: Rogue,False,6.7,89
7,False,/xOcwcyLM2lqXCrZG8AIHC8DXElF.jpg,[27],943221,es,Mal de ojo,"Nala, a thirteen-year-old girl from the city, travels with her family to her grandmother's home in the countryside, to try to find a cure for her little sister's mysterious illness - But she'll soon find her granny is not exactly what she seems...",167.026,/vcym9A0idLCFI1iIMRFiXKRvnbs.jpg,2022-09-22,Evil Eye,False,6.8,185
8,False,/ecaB1LUoQE1ylZJVF5KLRTkewt8.jpg,"[28, 35, 80]",683328,id,4 Besar,A by-the-book female detective teams up with four down-on-their-luck assassins to investigate her father's murder.,188.49,/jrw684BhFJZ9Jac6KJda3hSQkxt.jpg,2022-12-19,The Big 4,False,7.1,142
9,False,/jBIMZ0AlUYuFNsKbd4L6FojWMoy.jpg,"[16, 35, 10749]",820067,ja,映画 五等分の花嫁,"When five lovely young girls who hate studying hire part-time tutor Futaro, he guides not only their education but also their hearts. Time spent has brought them all closer, with feelings growing within the girls and Futaro. As they finish their third year of high school and their last school festival approaches, they set their sights on what’s next. Is there a future with one of them and Futaro?",172.371,/xTlAhTivEObHRFBKjAMVSyRQGv2.jpg,2022-05-20,The Quintessential Quintuplets Movie,False,8.5,198
10,False,/fVAirPv8lUXhhovZS3MrM2oz9MP.jpg,"[18, 10749]",105905,ja,昭和おんなみち　裸性門,Roman Porno from 1973.,158.862,/4HrdA8yAcZef8fw9qstzRz5NiLy.jpg,1973-07-04,Naked Rashomon,False,6.7,3
11,False,/hziiv14OpD73u9gAak4XDDfBKa2.jpg,"[12, 14]",671,en,Harry Potter and the Philosopher's Stone,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths—and about the villain who's to blame.",194.637,/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg,2001-11-16,Harry Potter and the Philosopher's Stone,False,7.9,24434
12,False,/5hoS3nEkGGXUfmnu39yw1k52JX5.jpg,"[28, 12, 14]",960704,ja,鋼の錬金術師 完結編 最後の錬成,"The Elric brothers’ long and winding journey comes to a close in this epic finale, where they must face off against an unworldly, nationwide threat.",185.89,/AeyiuQUUs78bPkz18FY3AzNFF8b.jpg,2022-06-24,Fullmetal Alchemist: The Final Alchemy,False,6.3,142
13,False,/pUptUgPYwdNVSzMNRcUUs7WZ2Ap.jpg,"[10749, 35]",1081291,de,Faraway,"Zeynep Altin (Naomi Krauss) is at the end of her tether. She’s over-worked and pushed around by her husband, daughter and aging father. Her mother’s death and her funeral, which nearly ends in total disaster, is the last straw for Zeynep – she leaves Munich and escapes to an island in Croatia. In the house her mother bought secretly years ago, and gifted to her in her will, she hopes to find peace, freedom and herself. If only the former owner, Josip, an islander through and through, wasn’t still living on the same property…",155.905,/v4czyy4HQuOMQtGCCB9N6JcvJwT.jpg,2023-03-08,Faraway,False,6.8,52
14,False,/7qKWTyYvkyIrWgkUOHiNxHv3FNK.jpg,"[12, 14, 9648]",675,en,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",173.242,/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,2007-06-28,Harry Potter and the Order of the Phoenix,False,7.7,17536
15,False,/5rrGVmRUuCKVbqUu41XIWTXJmNA.jpg,"[12, 14, 10751]",674,en,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",179.653,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,2005-11-16,Harry Potter and the Goblet of Fire,False,7.8,18556
16,False,/kpUre8wWSXn3D5RhrMttBZa6w1v.jpg,"[35, 10751, 14]",338958,en,Disenchanted,"Disillusioned with life in the city, feeling out of place in suburbia, and frustrated that her happily ever after hasn’t been so easy to find, Giselle turns to the magic of Andalasia for help. Accidentally transforming the entire town into a real-life fairy tale and placing her family’s future happiness in jeopardy, she must race against time to reverse the spell and determine what happily ever after truly means to her and her family.",177.196,/uyNLq2Dc3s4IOdcYTU8ZtM2lTjb.jpg,2022-11-18,Disenchanted,False,7.0,789
17,False,,[],1030419,ja,銀河英雄伝説 Die Neue These 策謀 1,"The story focuses on the exploits of rivals Reinhard von Lohengramm and Yang Wen-li, as they rise to power and fame in the Galactic Empire and the Free Planets Alliance, respectively.",177.884,/brrgSFtcymZWaXl5a23GJRWdOSY.jpg,2022-09-30,Legend of the Galactic Heroes: Die Neue These - Intrigue 1,False,6.1,35
18,False,/muWigu80dbc41sKF51X4Q9ECsic.jpg,"[16, 35, 10751, 14, 12]",585083,en,Hotel Transylvania: Transformania,"When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",168.875,/teCy1egGQa0y8ULJvlrDHQKnxBL.jpg,2022-02-25,Hotel Transylvania: Transformania,False,7.1,1451
19,False,,[10749],262743,ja,オフィスラブ　真昼の禁猟区,"Reiko is a high class call girl employed by a large corporation. She’ll do anything necessary to help her employer land new business, including kinky sex and humiliation, to please her high class clientele. Secretly bedding rival company executives on her own time, Reiko’s world turns upside down when a former lover comes back to her for affection. The problem is he’s married! With yet another shy employee vying for her attention, Reiko gets caught in a triple tryst that could change her future forever.",150.327,/3qjmUYPyA9mgXO9omVs1tdND15e.jpg,1985-07-20,Office Love: Behind Closed Doors,False,4.4,7
0,False,/qQWR4f765vp8uRKaY39R8W47wLX.jpg,"[37, 27, 9648]",888257,en,Ghosts of the Ozarks,"In 1866, a young doctor is summoned by his uncle to a remote town in the Ozarks only to discover upon his arrival that the utopian paradise is not all that it seems to be.",259.484,/7a2G4a4A6nDb8K1PVFUcsOT1u3s.jpg,2022-02-04,Ghosts of the Ozarks,False,6.3,15
1,False,/7AiIrnDMaOhPrw9elJ5NNjijTW4.jpg,"[53, 9648]",916605,en,The Infernal Machine,"Reclusive and controversial author Bruce Cogburn is drawn out of hiding by an obsessive fan, forcing the novelist to confront a past that he thought he could escape, and to account for events set in motion by his bestseller decades earlier. Cogburn's search for who is behind the manipulation and mental torment he encounters leads to an emotional roller-coaster ride full of fear and danger, where things are not always as clear as they seem to be, and where past deeds can have dire consequences.",168.106,/bSqpOGzaKBdGkBLmcm1JJIVryYy.jpg,2022-09-23,The Infernal Machine,False,6.7,175
2,False,/rQlAGEq0VQHaYci7zvHz4nXfYrs.jpg,"[18, 12, 10751]",807132,en,Blueback,"Based on the best-selling novel by Tim Winton, Blueback is a timely tale about the ocean, a beautiful marine creature, and a young girl’s power to change the world.",160.395,/5cWXJJsPRuz85zAK7XXmu9Vfdu2.jpg,2022-12-29,Blueback,False,6.2,5
3,False,/urDWNffjwmNi5IQaezw9GwqkUXa.jpg,"[12, 14]",767,en,Harry Potter and the Half-Blood Prince,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",174.103,/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,2009-07-07,Harry Potter and the Half-Blood Prince,False,7.7,17450
4,False,/6ZZjNFjTlO9F25467CruIibwuxl.jpg,"[28, 53, 35]",739405,en,Operation Fortune: Ruse de Guerre,Special agent Orson Fortune and his team of operatives recruit one of Hollywood's biggest movie stars to help them on an undercover mission when the sale of a deadly new weapons technology threatens to disrupt the world order.,169.634,/vQGw9lzfh9hEoYSOWAE5XbZ6J7s.jpg,2023-01-04,Operation Fortune: Ruse de Guerre,False,6.8,227
